Via;Numero Civico;Citt…;Provincia;Paese;Id(Field utile solo al fine dell'ordinamento) ;Quartiere;Longitudine(X);Latitudine(Y);StAddr;CAP;Anno Accertamento;Mese Accertamento;Giorno Accertamento;Numero Verbali;Descrizione Sanzione;Descrizione Paragrafo;Descrizione Capitolo;Descrizione Prontuario
Corso Bramante;61;Torino;TO;Italia;4194;San Salvario;7.671217773;45.04298648;Corso Bramante 61;10126;2017;10;21;1;ART. 8 BIS C. 1 VENDITA E DETENZIONE BEVANDE REGOLAMENTO POLIZIA URBANA;VENDITA E DETENZIONE BEVANDE;DISP. PART. PER ATTIVITA' COMMERCIALI;REGOLAMENTO POLIZIA URBANA
Corso Bramante;65;Torino;TO;Italia;483;San Salvario;7.671752633;45.0428531;Corso Bramante 65;10126;2017;2;3;1;ART. 38 C. 1 LETT. I SOSTE REGOLAMENTO TAXI;SOSTE;REG.SERV.PUBBLICO PIAZZA CON AUTOVETTURA;REGOLAMENTO TAXI
Corso Bramante;65;Torino;TO;Italia;3576;San Salvario;7.671752633;45.0428531;Corso Bramante 65;10126;2017;9;15;1;ART. 28 C. 3 NORME DI SERVIZIO REGOLAMENTO TAXI;NORME DI SERVIZIO;REG.SERV.PUBBLICO PIAZZA CON AUTOVETTURA;REGOLAMENTO TAXI
Corso Bramante;78;Torino;TO;Italia;24;Nizza Millefonti;7.672216102;45.04236757;Corso Bramante 78;10126;2017;1;4;1;ART. 57 RISERVE DI PARCHEGGIO REGOLAMENTO C.O.S.A.P.;RISERVE DI PARCHEGGIO;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Corso Bramante;84;Torino;TO;Italia;3663;Nizza Millefonti;7.673955122;45.04190359;Corso Bramante 84;10126;2017;9;21;1;ART. 21 C. 2 C. 4 AUTORIZZAZIONE ATTIVITA' PRODUTTIVE ? L.R. 38/2006;AUTORIZZAZIONE;FUNZIONI AUTORIZZ. COMUNALI;ATTIVITA' PRODUTTIVE ? L.R. 38/2006
Corso Brescia;4;Torino;TO;Italia;4048;Aurora;7.688329827;45.08274029;Corso Brescia 4;10152;2017;10;13;1;ART. 3 C. 2 IN REL ART. 11 C. 4 REGOLAMENTO COMUNALE 324 ATTIVITA' ACCONCIATORE;REGOLAMENTO COMUNALE 324;ASSENZA RESPONSABILE TECNICO;ATTIVITA' ACCONCIATORE
Corso Brescia;4;Torino;TO;Italia;4049;Aurora;7.688329827;45.08274029;Corso Brescia 4;10152;2017;10;13;1;ART. 3 C. 2BIS?11 C. 4 REGOLAMENTO COMUNALE 324 ATTIVITA' ACCONCIATORE;REGOLAMENTO COMUNALE 324;ASSENZA RESPONSABILE TECNICO;ATTIVITA' ACCONCIATORE
Corso Brescia;4;Torino;TO;Italia;4050;Aurora;7.688329827;45.08274029;Corso Brescia 4;10152;2017;10;13;2;ART. 7 C. 8 C. 9 C. 10 C. 11 C. 4 NORME IGIENICHE ATTIVITA' ACCONCIATORE;NORME IGIENICHE;IDONEITA' IGIENICO SANITARIA;ATTIVITA' ACCONCIATORE
Corso Brescia;5;Torino;TO;Italia;1960;Aurora;7.688788706;45.08264672;Corso Brescia 5;10152;2017;5;10;2;ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO
Corso Brescia;5;Torino;TO;Italia;3681;Aurora;7.688788706;45.08264672;Corso Brescia 5;10152;2017;9;22;1;ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO
Corso Brescia;5;Torino;TO;Italia;4298;Aurora;7.688788706;45.08264672;Corso Brescia 5;10152;2017;10;26;1;ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO
Corso Brescia;5;Torino;TO;Italia;4806;Aurora;7.688788706;45.08264672;Corso Brescia 5;10152;2017;11;27;1;ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO
Corso Brescia;6;Torino;TO;Italia;1405;Aurora;7.688650302;45.08263327;Corso Brescia 6;10152;2017;3;29;1;ART. 14/1 IN REL ART. 14/1?22/3D.L.vo 114/98 PREZZO DI VENDITA PER UNITA' DI PRODOTTO ATTIVITA' PRODUTTIVE?D.L.VO 206/05;PREZZO DI VENDITA PER UNITA' DI PRODOTTO;VENDITA AL DETTAGLIO;ATTIVITA' PRODUTTIVE?D.L.VO 206/05
Corso Brescia;6;Torino;TO;Italia;1406;Aurora;7.688650302;45.08263327;Corso Brescia 6;10152;2017;3;29;1;ARTT. 3 C. 1?18 C. 2 INDICAZIONI SUI PRODOTTI PRECONFEZIONATI ETICHETTATURA?D.L.vo109/92;INDICAZIONI SUI PRODOTTI PRECONFEZIONATI;ETICHETTATURA PRODOTTI ALIMENTARI;ETICHETTATURA?D.L.vo109/92
Corso Brescia;13;Torino;TO;Italia;2362;Aurora;7.689468206;45.08241272;Corso Brescia 13;10152;2017;6;6;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Corso Brescia;28;Torino;TO;Italia;4771;Aurora;7.690279385;45.08207624;Corso Brescia 28;10152;2017;11;25;1;ART. 6 C. 2 PUNTO QUATER ESPOSIZIONE TABELLE ATTIVITA' PRODUTTIVE ? L..160/07;ESPOSIZIONE TABELLE;VENDITA BEVANDE ALCOOLICHE;ATTIVITA' PRODUTTIVE ? L..160/07
Corso Brescia;28;Torino;TO;Italia;4772;Aurora;7.690279385;45.08207624;Corso Brescia 28;10152;2017;11;25;1;ART. 8 C. 2?17BIS C. 2 AUTORIZZAZIONI T.U.L.P.S.;AUTORIZZAZIONI;STRUTTURE RICETTIVE ALBERGHIERE;T.U.L.P.S.
Corso Brescia;39;Torino;TO;Italia;1460;Aurora;7.69195548;45.08157377;Corso Brescia 39;10152;2017;4;3;1;ART. 13 BIS ANTENNE PARABOLICHE REGOLAMENTO POLIZIA URBANA;ANTENNE PARABOLICHE;DISP. PART. PER SALVAGUARDIA AMBIENTE;REGOLAMENTO POLIZIA URBANA
Corso Brescia;48;Torino;TO;Italia;2813;Aurora;7.692379775;45.08137115;Corso Brescia 48;10152;2017;7;11;2;ART. 6 C. 5 ALL. 2 REG. CEE N? 852/2004 ATTIVITA' PRODUTTIVE D.L.VO N? 193/2007;ALL. 2 REG. CEE N? 852/2004;REQUISITI IN MATERIA D'IGIENE;ATTIVITA' PRODUTTIVE D.L.VO N? 193/2007
Corso Brescia;62;Torino;TO;Italia;2910;Aurora;7.694130495;45.08079621;Corso Brescia 62;10152;2017;7;17;1;ARTT. 14 C. 3?47 RACCOLTA FRAZIONI CARTACEE REGOLAMENTO GESTIONE RIFIUTI URBANI;RACCOLTA FRAZIONI CARTACEE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Corso Brianza;0;Torino;TO;Italia;4642;Vanchiglia;7.718516646;45.07449694;Corso Brianza;10153;2017;11;18;1;ARTT. 11 C. 4?47 OPERAZIONE DI RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;OPERAZIONE DI RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Corso C. Piaggia;0;Torino;TO;Italia;1176;Pozzo Strada;7.63126142;45.05766416;Corso Carlo Piaggia;10141;2017;3;14;1;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Corso Cadore;39;Torino;TO;Italia;3196;Vanchiglia;7.724691858;45.07350919;Corso Cadore 39;10153;2017;8;10;1;ART. 3 C. 5 VARIAZIONI REGOLAMENTO C.O.S.A.P.;VARIAZIONI;AMMINISTRATORI STABILI;REGOLAMENTO C.O.S.A.P.
Corso Caio Plinio;44;Torino;TO;Italia;3532;Lingotto;7.656209896;45.02248192;Corso Caio Plinio 44;10127;2017;9;13;1;ARTT. 29 C. 1?47 ABBANDONO DI RIFIUTI REGOLAMENTO GESTIONE RIFIUTI URBANI;ABBANDONO DI RIFIUTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Corso Cairoli;0;Torino;TO;Italia;2619;Centro;7.693335141;45.06170416;Corso Cairoli;10123;2017;6;24;1;ARTT. 38?49 DIVIETI REGOLAMENTO AREE MERCATALI;DIVIETI;MODALITA' ORGANIZZATIVE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA
Corso Cairoli;0;Torino;TO;Italia;2636;Centro;7.693335141;45.06170416;Corso Cairoli;10123;2017;6;27;1;ARTT. 38?49 DIVIETI REGOLAMENTO AREE MERCATALI;DIVIETI;MODALITA' ORGANIZZATIVE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA
Corso Cairoli;6;Torino;TO;Italia;1539;Centro;7.693330746;45.06211817;Corso Cairoli 6;10123;2017;4;8;6;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Corso Cairoli;6;Torino;TO;Italia;1722;Centro;7.693330746;45.06211817;Corso Cairoli 6;10123;2017;4;22;3;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Corso Cairoli;6;Torino;TO;Italia;1908;Centro;7.693330746;45.06211817;Corso Cairoli 6;10123;2017;5;6;3;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Corso Cairoli;6;Torino;TO;Italia;2795;Centro;7.693330746;45.06211817;Corso Cairoli 6;10123;2017;7;9;2;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Corso Cairoli;6;Torino;TO;Italia;3921;Centro;7.693330746;45.06211817;Corso Cairoli 6;10123;2017;10;7;1;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Corso Cairoli;6;Torino;TO;Italia;4179;Centro;7.693330746;45.06211817;Corso Cairoli 6;10123;2017;10;20;3;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Corso Cairoli;6;Torino;TO;Italia;4195;Centro;7.693330746;45.06211817;Corso Cairoli 6;10123;2017;10;21;1;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Corso Cairoli;8;Torino;TO;Italia;1723;Centro;7.693179695;45.06192917;Corso Cairoli 8;10123;2017;4;22;2;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Corso Cairoli;16;Torino;TO;Italia;2620;Centro;7.692403479;45.06092044;Corso Cairoli 16;10123;2017;6;24;1;ARTT. 38?49 DIVIETI REGOLAMENTO AREE MERCATALI;DIVIETI;MODALITA' ORGANIZZATIVE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA
Corso Cairoli;18;Torino;TO;Italia;2621;Centro;7.692012352;45.06050364;Corso Cairoli 18;10123;2017;6;24;1;ARTT. 38?49 DIVIETI REGOLAMENTO AREE MERCATALI;DIVIETI;MODALITA' ORGANIZZATIVE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA
Corso Cairoli;28;Torino;TO;Italia;2622;Centro;7.691324066;45.05961586;Corso Cairoli 28;10123;2017;6;24;1;ARTT. 38?49 DIVIETI REGOLAMENTO AREE MERCATALI;DIVIETI;MODALITA' ORGANIZZATIVE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA
Corso Cairoli;30;Torino;TO;Italia;2623;Centro;7.691192592;45.05945386;Corso Cairoli 30;10123;2017;6;24;1;ARTT. 38?49 DIVIETI REGOLAMENTO AREE MERCATALI;DIVIETI;MODALITA' ORGANIZZATIVE;REG. DISC. DEL COMMERCIO SU AREA PUBBLICA
Corso Canonico G. Allamano;35;Torino;TO;Italia;1628;Mirafiori Nord;7.62652691;45.05051653;Corso Canonico Giuseppe Allamano 35;10136;2017;4;13;1;ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Corso Canonico G. Allamano;38;Torino;TO;Italia;4842;Mirafiori Nord;7.627434463;45.05079367;Corso Canonico Giuseppe Allamano 38;10136;2017;11;30;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Corso Canonico G. Allamano;40;Torino;TO;Italia;4843;Mirafiori Nord;7.625177308;45.05136446;Corso Canonico Giuseppe Allamano 40;10136;2017;11;30;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Corso Casale;8;Torino;TO;Italia;5015;Borgo Po;7.699366225;45.06329573;Corso Casale 8;10131;2017;12;14;2;ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Corso Casale;8;Torino;TO;Italia;5016;Borgo Po;7.699366225;45.06329573;Corso Casale 8;10131;2017;12;14;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Corso Casale;8;Torino;TO;Italia;5017;Borgo Po;7.699366225;45.06329573;Corso Casale 8;10131;2017;12;14;2;ARTT. 14 C. 3?47 RACCOLTA FRAZIONI CARTACEE REGOLAMENTO GESTIONE RIFIUTI URBANI;RACCOLTA FRAZIONI CARTACEE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Corso Casale;15;Torino;TO;Italia;5219;Madonna del Pilone;7.733851224;45.08618169;Corso Casale 15;10132;2017;12;29;1;ART. 8 BIS C. 1 VENDITA E DETENZIONE BEVANDE REGOLAMENTO POLIZIA URBANA;VENDITA E DETENZIONE BEVANDE;DISP. PART. PER ATTIVITA' COMMERCIALI;REGOLAMENTO POLIZIA URBANA
Corso Casale;44;Torino;TO;Italia;25;Borgo Po;7.703697709;45.06506939;Corso Casale 44;10131;2017;1;4;1;ART. 193 IN REL ART. 258 C. 4 TRASPORTO RIFIUTI NON PERICOLOSI TUTELA AMBIENTE ? D.L.VO 152/06;TRASPORTO RIFIUTI NON PERICOLOSI;OBBLIGO DI TENUTA DEI FORMULARI;TUTELA AMBIENTE ? D.L.VO 152/06
Corso Casale;79;Torino;TO;Italia;366;Madonna del Pilone;7.710531308;45.06753719;Corso Casale 79;10132;2017;1;27;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Corso Casale;79;Torino;TO;Italia;2229;Madonna del Pilone;7.710531308;45.06753719;Corso Casale 79;10132;2017;5;30;1;ART. 5 C. 3 ATTIVITA' DI CONTROLLO E SANZIONI ATTIVITA' PROD. ? D.P.G.R. 2/R 03/03/08;ATTIVITA' DI CONTROLLO E SANZIONI;AUTORIZZAZIONE SANITARIA;ATTIVITA' PROD. ? D.P.G.R. 2/R 03/03/08
Corso Casale;134;Torino;TO;Italia;3380;Madonna del Pilone;7.716583938;45.0685707;Corso Casale 134;10132;2017;9;1;1;ART. 252 C. 2 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE
Corso Casale;134;Torino;TO;Italia;3381;Madonna del Pilone;7.716583938;45.0685707;Corso Casale 134;10132;2017;9;1;1;ART. 42 IN REL ART. 8 ? L.R. 7/1997 ESERCIZI PUBBLICI O COMMERCIALI IGIENE/TUTELA ALIMENTI?D.P.R. 327/80;ESERCIZI PUBBLICI O COMMERCIALI;GENERICO;IGIENE/TUTELA ALIMENTI?D.P.R. 327/80
Corso Casale;139;Torino;TO;Italia;5018;Madonna del Pilone;7.716921087;45.06869326;Corso Casale 139;10132;2017;12;14;1;ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Corso Casale;158;Torino;TO;Italia;287;Madonna del Pilone;7.719323814;45.06904975;Corso Casale 158;10132;2017;1;24;1;ART. 17 IN REL ART. 49 DPR 327/80 TRASPORTO DI SOSTANZE ALIMENTARI IGIENE/TUTELA ALIMENTI?L. 283/62;TRASPORTO DI SOSTANZE ALIMENTARI;MANIPOLAZ. E/O VENDITA SOST. ALIMENTARI;IGIENE/TUTELA ALIMENTI?L. 283/62
Corso Casale;158;Torino;TO;Italia;288;Madonna del Pilone;7.719323814;45.06904975;Corso Casale 158;10132;2017;1;24;1;ART. 17 IN REL. ART. 44 DPR 327/80 AUTORIZZAZIONE SANITARIA LEGGE 30/04/1962 N› 283;AUTORIZZAZIONE SANITARIA;MANIPOLAZ. E/O VENDITA SOST. ALIMENTARI;IGIENE/TUTELA ALIMENTI?L. 283/62
Corso Casale;194;Torino;TO;Italia;4051;Madonna del Pilone;7.724294638;45.06995176;Corso Casale 194;10132;2017;10;13;1;ARTT. 16 C. 1?21 C. 1 SOSPENSIONE ATTIVITA' PRODUTTIVE ? L.R. 38/2006;SOSPENSIONE;FUNZIONI AUTORIZZ. COMUNALI;ATTIVITA' PRODUTTIVE ? L.R. 38/2006
Corso Casale;196;Torino;TO;Italia;3780;Madonna del Pilone;7.724812961;45.0700407;Corso Casale 196;10132;2017;9;29;2;ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Corso Casale;198;Torino;TO;Italia;4299;Madonna del Pilone;7.724920961;45.07004873;Corso Casale 198;10132;2017;10;26;1;ARTT. 6 C. 2 C. 6?28 C. 4 IN REL ART. 24 C. 2D.L.vo 507/1993 SUBINGRESSO NELL' AUTORIZZAZIONE REGOLAMENTO C.I.M.P. 2010;SUBINGRESSO NELL' AUTORIZZAZIONE;DISPOSIZIONI GENERALI;REGOLAMENTO C.I.M.P. 2010
Corso Casale;199;Torino;TO;Italia;4466;Madonna del Pilone;7.724894532;45.07010634;Corso Casale 199;10132;2017;11;9;1;ART. 3 IN REL ART. 6D.L.vo 193/2007 BARRIERE ARCHITETTONICHE ATTIVITA' PROD. ? D.P.G.R. 2/R 03/03/08;BARRIERE ARCHITETTONICHE;REQUISITI COMUNI;ATTIVITA' PROD. ? D.P.G.R. 2/R 03/03/08
Corso Casale;199;Torino;TO;Italia;4467;Madonna del Pilone;7.724894532;45.07010634;Corso Casale 199;10132;2017;11;9;1;ARTT. 11?15 TEMPERATURE IGIENE/TUTELA ALIMENTI?D.Lvo 110/92;TEMPERATURE;ALIMENTI SURGELATI;IGIENE/TUTELA ALIMENTI?D.Lvo 110/92
Corso Casale;209;Torino;TO;Italia;1344;Madonna del Pilone;7.726203644;45.07020534;Corso Casale 209;10132;2017;3;24;1;ART. 3 C. 5 VARIAZIONI REGOLAMENTO C.O.S.A.P.;VARIAZIONI;AMMINISTRATORI STABILI;REGOLAMENTO C.O.S.A.P.
Corso Casale;228;Torino;TO;Italia;2073;Madonna del Pilone;7.727452223;45.07109275;Corso Casale 228;10132;2017;5;17;1;ART. 3 C. 5 VARIAZIONI REGOLAMENTO C.O.S.A.P.;VARIAZIONI;AMMINISTRATORI STABILI;REGOLAMENTO C.O.S.A.P.
Corso Casale;272;Torino;TO;Italia;3719;Madonna del Pilone;7.730066299;45.07440473;Corso Casale 272;10132;2017;9;26;2;ART. 3 C. 5 VARIAZIONI REGOLAMENTO C.O.S.A.P.;VARIAZIONI;AMMINISTRATORI STABILI;REGOLAMENTO C.O.S.A.P.
Corso Casale;290;Torino;TO;Italia;2843;Madonna del Pilone;7.732128551;45.07646702;Corso Casale 290;10131;2017;7;12;1;ARTT. 15/5?17 IN REL ART. 22/3D.L.vo 114/98 VISIBILITA' DEI PREZZI ATTIVITA' PRODUTTIVE?D.L.VO 206/05;VISIBILITA' DEI PREZZI;IMPIANTI CARBURANTE;ATTIVITA' PRODUTTIVE?D.L.VO 206/05
Corso Casale;306;Torino;TO;Italia;2844;Madonna del Pilone;7.732403658;45.07839273;Corso Casale 306;10132;2017;7;12;1;ARTT. 15/5?17 IN REL ART. 22/3D.L.vo 114/98 VISIBILITA' DEI PREZZI ATTIVITA' PRODUTTIVE?D.L.VO 206/05;VISIBILITA' DEI PREZZI;IMPIANTI CARBURANTE;ATTIVITA' PRODUTTIVE?D.L.VO 206/05
Corso Casale;327;Torino;TO;Italia;3400;Madonna del Pilone;7.730709952;45.08092956;Corso Casale 327;10132;2017;9;4;1;ART. 688 C. P. MANIFESTA UBRIACHEZZA ART. DEPENALIZZATO CODICE PENALE;MANIFESTA UBRIACHEZZA ART. DEPENALIZZATO;COMPORTAMENTO IN LUOGO PUBBLICO;CODICE PENALE
Corso Casale;400;Torino;TO;Italia;2994;Madonna del Pilone;7.73280466;45.08553385;Corso Casale 400;10132;2017;7;24;1;ART. 46 C. 1 ABITAZIONI PRIVATE REGOLAMENTO POLIZIA URBANA;ABITAZIONI PRIVATE;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA
Corso Casale;412;Torino;TO;Italia;2845;Madonna del Pilone;7.733860276;45.08613924;Corso Casale 412;10132;2017;7;12;1;ARTT. 15/5?17 IN REL ART. 22/3D.L.vo 114/98 VISIBILITA' DEI PREZZI ATTIVITA' PRODUTTIVE?D.L.VO 206/05;VISIBILITA' DEI PREZZI;IMPIANTI CARBURANTE;ATTIVITA' PRODUTTIVE?D.L.VO 206/05
Corso Casale;430;Torino;TO;Italia;4150;Madonna del Pilone;7.735201307;45.0870146;Corso Casale 430;10132;2017;10;19;1;ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO
Corso Castelfidardo;0;Torino;TO;Italia;741;Crocetta;7.662274201;45.06704603;Corso Castelfidardo;10128;2017;2;17;2;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE
Corso Castelfidardo;0;Torino;TO;Italia;1041;Crocetta;7.662274201;45.06704603;Corso Castelfidardo;10128;2017;3;6;1;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE
Corso Castelfidardo;0;Torino;TO;Italia;1177;Crocetta;7.662274201;45.06704603;Corso Castelfidardo;10128;2017;3;14;1;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE
Corso Castelfidardo;0;Torino;TO;Italia;2097;Crocetta;7.662274201;45.06704603;Corso Castelfidardo;10128;2017;5;18;1;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE
Corso Castelfidardo;0;Torino;TO;Italia;2230;Crocetta;7.662274201;45.06704603;Corso Castelfidardo;10128;2017;5;30;1;ART. 7 C. 1 LETT. Q COMPORTAMENTI VIETATI REGOLAMENTO POLIZIA URBANA;COMPORTAMENTI VIETATI;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA
Corso Castelfidardo;0;Torino;TO;Italia;3033;Crocetta;7.662274201;45.06704603;Corso Castelfidardo;10128;2017;7;26;2;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE
Corso Castelfidardo;0;Torino;TO;Italia;3097;Crocetta;7.662274201;45.06704603;Corso Castelfidardo;10128;2017;8;1;1;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE
Corso Castelfidardo;0;Torino;TO;Italia;3110;Crocetta;7.662274201;45.06704603;Corso Castelfidardo;10128;2017;8;2;1;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE
Corso Castelfidardo;0;Torino;TO;Italia;3151;Crocetta;7.662274201;45.06704603;Corso Castelfidardo;10128;2017;8;4;2;ART. 669 MESTIERI GIROVAGHI E ACCATTONAGGIO CODICE PENALE;MESTIERI GIROVAGHI E ACCATTONAGGIO;ORDINE PUBBLICO;CODICE PENALE
